ApsimVersion = 7.10
Title = BC38
           Date          bd(1) paddock.soybean.yield paddock.maize.yield          sw(1)  biochar_bd(1)          oc(1) paddock.soybean.biomass paddock.maize.biomass paddock.soybean.yield paddock.maize.yield         stover paddock.soybean.lai paddock.maize.lai          bd(1)         dul(1)         sat(1)          sw(1)          ph(1)          oc_15          pH_15   corn_yield15
   (dd/mm/yyyy)       (g/cm^3)               (kg/ha)             (kg/ha)        (mm/mm)             ()            (%)                 (kg/ha)               (kg/ha)               (kg/ha)             (kg/ha)        (kg/ha)           (m^2/m^2)           (m2/m2)       (g/cm^3)        (mm/mm)        (mm/mm)        (mm/mm)           (pH)             ()             ()             ()
     20/08/2009          1.650                1903.9                 0.0          0.337          1.650          1.394                  9519.7                   0.0                1903.9                 0.0            0.0               5.035             0.000          1.650          0.271          0.350          0.337          5.700          1.321          5.700          0.000
     21/08/2009          1.650                2003.4                 0.0          0.346          1.650          1.394                  9540.1                   0.0                2003.4                 0.0            0.0               4.994             0.000          1.650          0.271          0.350          0.346          5.700          1.321          5.700          0.000
     22/08/2009          1.650                2116.4                 0.0          0.306          1.650          1.394                  9619.9                   0.0                2116.4                 0.0            0.0               4.954             0.000          1.650          0.271          0.350          0.306          5.700          1.321          5.700          0.000
     23/08/2009          1.650                2233.3                 0.0          0.281          1.650          1.394                  9710.1                   0.0                2233.3                 0.0            0.0               4.916             0.000          1.650          0.271          0.350          0.281          5.700          1.321          5.700          0.000
     24/08/2009          1.650                2356.3                 0.0          0.256          1.650          1.394                  9818.1                   0.0                2356.3                 0.0            0.0               4.880             0.000          1.650          0.271          0.350          0.256          5.700          1.321          5.700          0.000
     25/08/2009          1.650                2473.7                 0.0          0.245          1.650          1.394                  9894.6                   0.0                2473.7                 0.0            0.0               4.846             0.000          1.650          0.271          0.350          0.245          5.700          1.321          5.700          0.000
     26/08/2009          1.650                2590.4                 0.0          0.342          1.650          1.395                  9962.9                   0.0                2590.4                 0.0            0.0               4.813             0.000          1.650          0.271          0.350          0.342          5.700          1.321          5.700          0.000
     27/08/2009          1.650                2703.6                 0.0          0.345          1.650          1.395                 10013.2                   0.0                2703.6                 0.0            0.0               4.782             0.000          1.650          0.271          0.350          0.345          5.700          1.321          5.700          0.000
     28/08/2009          1.650                2832.7                 0.0          0.307          1.650          1.395                 10116.9                   0.0                2832.7                 0.0            0.0               4.752             0.000          1.650          0.271          0.350          0.307          5.700          1.321          5.700          0.000
     29/08/2009          1.650                2956.3                 0.0          0.283          1.650          1.395                 10194.1                   0.0                2956.3                 0.0            0.0               4.723             0.000          1.650          0.271          0.350          0.283          5.700          1.321          5.700          0.000
     30/08/2009          1.650                3059.0                 0.0          0.274          1.650          1.395                 10196.8                   0.0                3059.0                 0.0            0.0               4.696             0.000          1.650          0.271          0.350          0.274          5.700          1.321          5.700          0.000
     31/08/2009          1.650                3167.6                 0.0          0.269          1.650          1.395                 10218.2                   0.0                3167.6                 0.0            0.0               4.670             0.000          1.650          0.271          0.350          0.269          5.700          1.321          5.700          0.000
     01/09/2009          1.650                3275.3                 0.0          0.269          1.650          1.395                 10235.2                   0.0                3275.3                 0.0            0.0               4.645             0.000          1.650          0.271          0.350          0.269          5.700          1.321          5.700          0.000
     02/09/2009          1.650                3388.8                 0.0          0.266          1.650          1.395                 10269.0                   0.0                3388.8                 0.0            0.0               4.621             0.000          1.650          0.271          0.350          0.266          5.700          1.321          5.700          0.000
     03/09/2009          1.650                3500.6                 0.0          0.262          1.650          1.395                 10296.0                   0.0                3500.6                 0.0            0.0               4.598             0.000          1.650          0.271          0.350          0.262          5.700          1.321          5.700          0.000
     04/09/2009          1.650                3616.0                 0.0          0.256          1.650          1.395                 10331.3                   0.0                3616.0                 0.0            0.0               4.576             0.000          1.650          0.271          0.350          0.256          5.700          1.321          5.700          0.000
     05/09/2009          1.650                3748.4                 0.0          0.249          1.650          1.396                 10412.3                   0.0                3748.4                 0.0            0.0               4.555             0.000          1.650          0.271          0.350          0.249          5.700          1.321          5.700          0.000
     06/09/2009          1.650                3877.6                 0.0          0.243          1.650          1.396                 10480.0                   0.0                3877.6                 0.0            0.0               4.534             0.000          1.650          0.271          0.350          0.243          5.700          1.322          5.700          0.000
     07/09/2009          1.650                4011.4                 0.0          0.236          1.650          1.396                 10556.3                   0.0                4011.4                 0.0            0.0               4.515             0.000          1.650          0.271          0.350          0.236          5.700          1.322          5.700          0.000
     08/09/2009          1.650                4150.5                 0.0          0.228          1.650          1.396                 10642.4                   0.0                4150.5                 0.0            0.0               4.496             0.000          1.650          0.271          0.350          0.228          5.700          1.322          5.700          0.000
     09/09/2009          1.650                4271.5                 0.0          0.224          1.650          1.396                 10678.8                   0.0                4271.5                 0.0            0.0               4.479             0.000          1.650          0.271          0.350          0.224          5.700          1.322          5.700          0.000
     10/09/2009          1.650                4398.6                 0.0          0.217          1.650          1.396                 10766.1                   0.0                4398.6                 0.0            0.0               4.461             0.000          1.650          0.271          0.350          0.217          5.700          1.322          5.700          0.000
     11/09/2009          1.650                4478.2                 0.0          0.211          1.650          1.396                 10848.6                   0.0                4478.2                 0.0            0.0               4.445             0.000          1.650          0.271          0.350          0.211          5.700          1.322          5.700          0.000
     12/09/2009          1.650                4541.4                 0.0          0.206          1.650          1.396                 10922.3                   0.0                4541.4                 0.0            0.0               4.429             0.000          1.650          0.271          0.350          0.206          5.700          1.322          5.700          0.000
     13/09/2009          1.650                4625.2                 0.0          0.198          1.650          1.396                 11027.1                   0.0                4625.2                 0.0            0.0               4.414             0.000          1.650          0.271          0.350          0.198          5.700          1.322          5.700          0.000
     14/09/2009          1.650                4701.3                 0.0          0.192          1.650          1.397                 11120.0                   0.0                4701.3                 0.0            0.0               4.399             0.000          1.650          0.271          0.350          0.192          5.700          1.322          5.700          0.000
     15/09/2009          1.650                4778.2                 0.0          0.185          1.650          1.397                 11214.3                   0.0                4778.2                 0.0            0.0               4.385             0.000          1.650          0.271          0.350          0.185          5.700          1.322          5.700          0.000
     16/09/2009          1.650                4853.0                 0.0          0.179          1.650          1.397                 11306.0                   0.0                4853.0                 0.0            0.0               4.372             0.000          1.650          0.271          0.350          0.179          5.700          1.322          5.700          0.000
     17/09/2009          1.650                4931.0                 0.0          0.172          1.650          1.397                 11402.2                   0.0                4931.0                 0.0            0.0               4.359             0.000          1.650          0.271          0.350          0.172          5.700          1.322          5.700          0.000
     18/09/2009          1.650                5001.9                 0.0          0.165          1.650          1.397                 11488.5                   0.0                5001.9                 0.0            0.0               4.324             0.000          1.650          0.271          0.350          0.165          5.700          1.322          5.700          0.000
     19/09/2009          1.650                5038.4                 0.0          0.159          1.650          1.397                 11530.8                   0.0                5038.4                 0.0            0.0               4.278             0.000          1.650          0.271          0.350          0.159          5.700          1.323          5.700          0.000
     20/09/2009          1.650                5058.7                 0.0          0.157          1.650          1.398                 11553.5                   0.0                5058.7                 0.0            0.0               4.268             0.000          1.650          0.271          0.350          0.157          5.700          1.323          5.700          0.000
     21/09/2009          1.650                5058.7                 0.0          0.215          1.650          1.397                 11553.5                   0.0                5058.7                 0.0            0.0               4.259             0.000          1.650          0.271          0.350          0.215          5.700          1.323          5.700          0.000
     22/09/2009          1.650                5058.7                 0.0          0.210          1.650          1.398                 11553.5                   0.0                5058.7                 0.0            0.0               4.250             0.000          1.650          0.271          0.350          0.210          5.700          1.323          5.700          0.000
     23/09/2009          1.650                5058.7                 0.0          0.204          1.650          1.398                 11553.5                   0.0                5058.7                 0.0            0.0               4.242             0.000          1.650          0.271          0.350          0.204          5.700          1.323          5.700          0.000
     24/09/2009          1.650                5058.7                 0.0          0.213          1.650          1.398                 11553.5                   0.0                5058.7                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.213          5.700          1.323          5.700          0.000
     25/09/2009          1.650                   0.0                 0.0          0.265          1.650          1.399                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.265          5.700          1.323          5.700          0.000
     26/09/2009          1.650                   0.0                 0.0          0.266          1.650          1.401                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.324          5.700          0.000
     27/09/2009          1.650                   0.0                 0.0          0.254          1.650          1.402                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.254          5.700          1.325          5.700          0.000
     28/09/2009          1.650                   0.0                 0.0          0.245          1.650          1.403                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.245          5.700          1.326          5.700          0.000
     29/09/2009          1.650                   0.0                 0.0          0.237          1.650          1.404                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.237          5.700          1.327          5.700          0.000
     30/09/2009          1.650                   0.0                 0.0          0.228          1.650          1.404                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.228          5.700          1.327          5.700          0.000
     01/10/2009          1.650                   0.0                 0.0          0.344          1.650          1.405                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.344          5.700          1.328          5.700          0.000
     02/10/2009          1.650                   0.0                 0.0          0.347          1.650          1.406                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.347          5.700          1.328          5.700          0.000
     03/10/2009          1.650                   0.0                 0.0          0.330          1.650          1.406                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.330          5.700          1.329          5.700          0.000
     04/10/2009          1.650                   0.0                 0.0          0.298          1.650          1.407                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.298          5.700          1.329          5.700          0.000
     05/10/2009          1.650                   0.0                 0.0          0.284          1.650          1.407                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.284          5.700          1.329          5.700          0.000
     06/10/2009          1.650                   0.0                 0.0          0.293          1.650          1.408                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.293          5.700          1.329          5.700          0.000
     07/10/2009          1.650                   0.0                 0.0          0.274          1.650          1.408                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.330          5.700          0.000
     08/10/2009          1.650                   0.0                 0.0          0.297          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.297          5.700          1.330          5.700          0.000
     09/10/2009          1.650                   0.0                 0.0          0.279          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.331          5.700          0.000
     10/10/2009          1.650                   0.0                 0.0          0.273          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.331          5.700          0.000
     11/10/2009          1.650                   0.0                 0.0          0.271          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.331          5.700          0.000
     12/10/2009          1.650                   0.0                 0.0          0.281          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.281          5.700          1.331          5.700          0.000
     13/10/2009          1.650                   0.0                 0.0          0.271          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.331          5.700          0.000
     14/10/2009          1.650                   0.0                 0.0          0.275          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.275          5.700          1.331          5.700          0.000
     15/10/2009          1.650                   0.0                 0.0          0.311          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.311          5.700          1.331          5.700          0.000
     16/10/2009          1.650                   0.0                 0.0          0.298          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.298          5.700          1.331          5.700          0.000
     17/10/2009          1.650                   0.0                 0.0          0.282          1.650          1.409                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.282          5.700          1.331          5.700          0.000
     18/10/2009          1.650                   0.0                 0.0          0.271          1.650          1.410                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.331          5.700          0.000
     19/10/2009          1.650                   0.0                 0.0          0.269          1.650          1.410                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.331          5.700          0.000
     20/10/2009          1.650                   0.0                 0.0          0.266          1.650          1.411                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.332          5.700          0.000
     21/10/2009          1.650                   0.0                 0.0          0.268          1.650          1.412                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.268          5.700          1.332          5.700          0.000
     22/10/2009          1.650                   0.0                 0.0          0.348          1.650          1.412                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.333          5.700          0.000
     23/10/2009          1.650                   0.0                 0.0          0.348          1.650          1.412                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.333          5.700          0.000
     24/10/2009          1.650                   0.0                 0.0          0.316          1.650          1.412                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.316          5.700          1.333          5.700          0.000
     25/10/2009          1.650                   0.0                 0.0          0.308          1.650          1.413                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.308          5.700          1.333          5.700          0.000
     26/10/2009          1.650                   0.0                 0.0          0.287          1.650          1.413                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.287          5.700          1.333          5.700          0.000
     27/10/2009          1.650                   0.0                 0.0          0.273          1.650          1.413                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.333          5.700          0.000
     28/10/2009          1.650                   0.0                 0.0          0.271          1.650          1.413                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.333          5.700          0.000
     29/10/2009          1.650                   0.0                 0.0          0.347          1.650          1.414                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.347          5.700          1.334          5.700          0.000
     30/10/2009          1.650                   0.0                 0.0          0.344          1.650          1.414                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.344          5.700          1.334          5.700          0.000
     31/10/2009          1.650                   0.0                 0.0          0.322          1.650          1.414                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.322          5.700          1.334          5.700          0.000
     01/11/2009          1.650                   0.0                 0.0          0.296          1.650          1.415                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.296          5.700          1.334          5.700          0.000
     02/11/2009          1.650                   0.0                 0.0          0.279          1.650          1.415                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.335          5.700          0.000
     03/11/2009          1.650                   0.0                 0.0          0.271          1.650          1.415                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.335          5.700          0.000
     04/11/2009          1.650                   0.0                 0.0          0.271          1.650          1.415                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.335          5.700          0.000
     05/11/2009          1.650                   0.0                 0.0          0.270          1.650          1.415                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.270          5.700          1.335          5.700          0.000
     06/11/2009          1.650                   0.0                 0.0          0.266          1.650          1.416                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.266          5.700          1.335          5.700          0.000
     07/11/2009          1.650                   0.0                 0.0          0.261          1.650          1.416                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.261          5.700          1.335          5.700          0.000
     08/11/2009          1.650                   0.0                 0.0          0.259          1.650          1.417                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.259          5.700          1.336          5.700          0.000
     09/11/2009          1.650                   0.0                 0.0          0.257          1.650          1.417                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.257          5.700          1.336          5.700          0.000
     10/11/2009          1.650                   0.0                 0.0          0.255          1.650          1.417                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.255          5.700          1.337          5.700          0.000
     11/11/2009          1.650                   0.0                 0.0          0.253          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.253          5.700          1.337          5.700          0.000
     12/11/2009          1.650                   0.0                 0.0          0.251          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.251          5.700          1.337          5.700          0.000
     13/11/2009          1.650                   0.0                 0.0          0.250          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.250          5.700          1.337          5.700          0.000
     14/11/2009          1.650                   0.0                 0.0          0.249          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.249          5.700          1.337          5.700          0.000
     15/11/2009          1.650                   0.0                 0.0          0.248          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.248          5.700          1.337          5.700          0.000
     16/11/2009          1.650                   0.0                 0.0          0.248          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.248          5.700          1.337          5.700          0.000
     17/11/2009          1.650                   0.0                 0.0          0.247          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.247          5.700          1.337          5.700          0.000
     18/11/2009          1.650                   0.0                 0.0          0.247          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.247          5.700          1.337          5.700          0.000
     19/11/2009          1.650                   0.0                 0.0          0.254          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.254          5.700          1.337          5.700          0.000
     20/11/2009          1.650                   0.0                 0.0          0.251          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.251          5.700          1.337          5.700          0.000
     21/11/2009          1.650                   0.0                 0.0          0.249          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.249          5.700          1.337          5.700          0.000
     22/11/2009          1.650                   0.0                 0.0          0.250          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.250          5.700          1.337          5.700          0.000
     23/11/2009          1.650                   0.0                 0.0          0.249          1.650          1.418                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.249          5.700          1.337          5.700          0.000
     24/11/2009          1.650                   0.0                 0.0          0.347          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.347          5.700          1.337          5.700          0.000
     25/11/2009          1.650                   0.0                 0.0          0.348          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.348          5.700          1.338          5.700          0.000
     26/11/2009          1.650                   0.0                 0.0          0.325          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.325          5.700          1.338          5.700          0.000
     27/11/2009          1.650                   0.0                 0.0          0.298          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.298          5.700          1.338          5.700          0.000
     28/11/2009          1.650                   0.0                 0.0          0.282          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.282          5.700          1.338          5.700          0.000
     29/11/2009          1.650                   0.0                 0.0          0.273          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.273          5.700          1.338          5.700          0.000
     30/11/2009          1.650                   0.0                 0.0          0.271          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.338          5.700          0.000
     01/12/2009          1.650                   0.0                 0.0          0.271          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.338          5.700          0.000
     02/12/2009          1.650                   0.0                 0.0          0.269          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.338          5.700          0.000
     03/12/2009          1.650                   0.0                 0.0          0.271          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.271          5.700          1.338          5.700          0.000
     04/12/2009          1.650                   0.0                 0.0          0.272          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.272          5.700          1.338          5.700          0.000
     05/12/2009          1.650                   0.0                 0.0          0.269          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.269          5.700          1.338          5.700          0.000
     06/12/2009          1.650                   0.0                 0.0          0.268          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.268          5.700          1.338          5.700          0.000
     07/12/2009          1.650                   0.0                 0.0          0.274          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.338          5.700          0.000
     08/12/2009          1.650                   0.0                 0.0          0.306          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.306          5.700          1.338          5.700          0.000
     09/12/2009          1.650                   0.0                 0.0          0.350          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.350          5.700          1.338          5.700          0.000
     10/12/2009          1.650                   0.0                 0.0          0.318          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.318          5.700          1.338          5.700          0.000
     11/12/2009          1.650                   0.0                 0.0          0.299          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.299          5.700          1.338          5.700          0.000
     12/12/2009          1.650                   0.0                 0.0          0.287          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.287          5.700          1.338          5.700          0.000
     13/12/2009          1.650                   0.0                 0.0          0.279          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.279          5.700          1.338          5.700          0.000
     14/12/2009          1.650                   0.0                 0.0          0.280          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.280          5.700          1.338          5.700          0.000
     15/12/2009          1.650                   0.0                 0.0          0.276          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.276          5.700          1.338          5.700          0.000
     16/12/2009          1.650                   0.0                 0.0          0.274          1.650          1.419                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.271          0.350          0.274          5.700          1.338          5.700          0.000
